id,date,content,username,displayname,followers,retweet_count,like_count,reply_count,quote_count,year,month,day,hour,minute,word_count,is_retweet,has_media,industry,tweet_style,hashtag_count,url_count
519541975,2021-05-26 16:05:00,This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,567,4337,170,51,2021,5,26,16,5,17,False,False,Tech,erratic,0,0
72602109,2021-05-26 20:43:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,1866,7390,248,74,2021,5,26,20,43,29,False,False,Tech,informative,1,0
171482876,2021-05-27 08:00:00,This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,1234,4171,219,65,2021,5,27,8,0,15,False,False,Tech,erratic,0,0
158574055,2021-05-27 13:10:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,540,2586,53,15,2021,5,27,13,10,20,False,False,Politics,thoughtful,0,0
192481283,2021-05-27 20:23:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,379,2978,163,48,2021,5,27,20,23,21,False,False,Music,consistent,1,0
520939976,2021-06-01 04:37:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,395,1380,102,30,2021,6,1,4,37,23,False,False,Politics,thoughtful,2,0
927752749,2021-06-02 00:39:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,419,2450,96,28,2021,6,2,0,39,33,False,False,Politics,thoughtful,0,0
548364482,2021-06-02 02:00:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,460,2071,126,37,2021,6,2,2,0,20,False,True,Science,professional,0,0
327508,2021-06-02 06:31:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,1095,4687,342,102,2021,6,2,6,31,22,False,False,Music,consistent,0,1
327918969,2021-06-02 15:37:00,Great conversation today about innovation and the future.,NASA,NASA,75000000,262,1372,69,20,2021,6,2,15,37,11,False,True,Science,professional,1,1
526064929,2021-06-02 16:38:00,This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,453,2653,183,54,2021,6,2,16,38,18,False,False,Music,consistent,1,0
625296173,2021-06-04 08:04:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,340,2896,68,20,2021,6,4,8,4,21,False,False,Science,professional,1,0
263780605,2021-06-04 15:02:00,Excited to share our latest project in Tech. More soon!,BillGates,Bill Gates,62000000,410,2692,137,41,2021,6,4,15,2,10,False,True,Tech,informative,1,0
33587738,2021-06-05 06:16:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,477,3799,114,34,2021,6,5,6,16,29,False,False,Tech,informative,0,0
810634291,2021-06-06 09:18:00,Great conversation today about innovation and the future.,elonmusk,Elon Musk,150000000,197,1417,52,15,2021,6,6,9,18,13,False,False,Tech,erratic,1,0
248574411,2021-06-06 15:58:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,3368,12057,816,244,2021,6,6,15,58,29,True,False,Politics,thoughtful,0,0
62392331,2021-06-06 20:36:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,543,4741,145,43,2021,6,6,20,36,22,False,False,Music,consistent,0,0
599029367,2021-06-07 00:40:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,1062,4964,110,33,2021,6,7,0,40,20,False,False,Tech,informative,0,1
184399423,2021-06-07 04:05:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,636,2496,153,45,2021,6,7,4,5,21,False,False,Tech,informative,2,0
584978874,2021-06-07 10:03:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,2512,8927,293,87,2021,6,7,10,3,26,False,True,Politics,thoughtful,0,1
823255954,2021-06-08 09:23:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,825,8114,496,148,2021,6,8,9,23,21,False,False,Music,consistent,0,0
949782753,2021-06-08 13:04:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,613,3035,94,28,2021,6,8,13,4,21,False,False,Music,consistent,2,0
472223181,2021-06-08 19:39:00,This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,1097,4389,141,42,2021,6,8,19,39,16,False,False,Tech,erratic,0,0
677285567,2021-06-09 18:23:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,703,2371,117,35,2021,6,9,18,23,30,False,False,Politics,thoughtful,1,0
688320020,2021-06-10 08:19:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,274,2435,71,21,2021,6,10,8,19,20,False,False,Tech,informative,1,0
488556583,2021-06-11 04:21:00,This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,418,3683,262,78,2021,6,11,4,21,17,False,False,Music,consistent,0,0
359529506,2021-06-11 06:31:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,947,4319,87,26,2021,6,11,6,31,22,False,True,Science,professional,0,1
41922761,2021-06-11 09:34:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,624,4096,102,30,2021,6,11,9,34,29,False,False,Tech,informative,1,0
621265798,2021-06-12 01:01:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,1265,6062,256,76,2021,6,12,1,1,28,False,False,Tech,erratic,0,0
431549594,2021-06-12 07:24:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,683,3530,225,67,2021,6,12,7,24,23,False,False,Music,consistent,0,0
458403386,2021-06-12 09:20:00,Proud of what we're building. Stay tuned for updates.,elonmusk,Elon Musk,150000000,225,932,34,10,2021,6,12,9,20,6,False,False,Tech,erratic,0,1
208009624,2021-06-12 10:36:00,Exciting news! 🔥,elonmusk,Elon Musk,150000000,97,616,17,5,2021,6,12,10,36,4,False,False,Tech,erratic,0,0
790573763,2021-06-12 13:32:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,1236,4861,103,30,2021,6,12,13,32,36,False,True,Politics,thoughtful,1,0
431272196,2021-06-12 17:17:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,1291,7019,474,142,2021,6,12,17,17,28,False,False,Politics,thoughtful,1,0
153050980,2021-06-12 21:06:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,206,1408,45,13,2021,6,12,21,6,22,False,False,Science,professional,0,0
536338973,2021-06-12 21:11:00,Great conversation today about innovation and the future.,BillGates,Bill Gates,62000000,581,2310,111,33,2021,6,12,21,11,13,False,False,Tech,informative,2,1
618514441,2021-06-13 05:12:00,Great conversation today about innovation and the future.,elonmusk,Elon Musk,150000000,669,3365,217,65,2021,6,13,5,12,14,False,True,Tech,erratic,1,1
59487120,2021-06-13 14:39:00,This is a detailed tweet about Science. ,NASA,NASA,75000000,250,2045,157,47,2021,6,13,14,39,19,False,False,Science,professional,0,1
430119725,2021-06-14 04:14:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,326,1892,137,41,2021,6,14,4,14,17,False,False,Tech,informative,0,0
460113622,2021-06-14 04:19:00,This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,435,3612,272,81,2021,6,14,4,19,19,False,False,Politics,thoughtful,0,1
725257043,2021-06-14 12:14:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,970,5979,273,81,2021,6,14,12,14,24,False,False,Music,consistent,0,0
586523784,2021-06-15 08:58:00,Excited to share our latest project in Tech. More soon!,elonmusk,Elon Musk,150000000,165,821,43,12,2021,6,15,8,58,8,False,False,Tech,erratic,1,0
280805496,2021-06-15 11:55:00,Proud of what we're building. Stay tuned for updates.,NASA,NASA,75000000,287,1608,106,31,2021,6,15,11,55,10,False,True,Science,professional,1,1
193238834,2021-06-15 15:19:00,This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,534,2041,147,44,2021,6,15,15,19,18,False,False,Music,consistent,0,0
886220494,2021-06-16 04:43:00,This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,207,1296,89,26,2021,6,16,4,43,19,False,False,Music,consistent,1,0
676915322,2021-06-16 10:06:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,772,4332,172,51,2021,6,16,10,6,25,False,True,Tech,informative,1,0
835083334,2021-06-16 13:23:00,This is a detailed tweet about Science. ,NASA,NASA,75000000,867,5478,231,69,2021,6,16,13,23,15,False,True,Science,professional,0,0
450539583,2021-06-16 14:00:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,410,2903,182,54,2021,6,16,14,0,26,False,False,Politics,thoughtful,0,0
782406617,2021-06-16 16:33:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,720,5984,142,42,2021,6,16,16,33,25,False,False,Music,consistent,1,1
664078850,2021-06-16 22:15:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,1257,7596,378,113,2021,6,16,22,15,33,False,False,Politics,thoughtful,0,1
156573168,2021-06-17 01:06:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,2167,8184,173,51,2021,6,17,1,6,19,False,False,Tech,informative,2,0
447783537,2021-06-17 11:06:00,Proud of what we're building. Stay tuned for updates.,elonmusk,Elon Musk,150000000,181,680,24,7,2021,6,17,11,6,11,False,False,Tech,erratic,1,0
983087203,2021-06-17 11:55:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,362,2865,131,39,2021,6,17,11,55,22,False,False,Music,consistent,0,0
733635557,2021-06-17 15:22:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,1501,5148,369,110,2021,6,17,15,22,21,False,False,Tech,informative,1,0
915876705,2021-06-17 19:41:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,291,2091,150,45,2021,6,17,19,41,20,True,False,Music,consistent,1,0
991071468,2021-06-18 01:59:00,Excited to share our latest project in Tech. More soon!,BillGates,Bill Gates,62000000,232,1888,49,14,2021,6,18,1,59,13,False,False,Tech,informative,0,0
503371903,2021-06-18 09:08:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,1235,5250,207,62,2021,6,18,9,8,39,False,False,Tech,erratic,0,0
566236017,2021-06-18 09:54:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,1594,7195,410,123,2021,6,18,9,54,22,False,False,Science,professional,1,0
466119603,2021-06-18 11:23:00,This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,1007,4405,244,73,2021,6,18,11,23,19,False,False,Music,consistent,0,1
325218805,2021-06-18 14:45:00,This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,510,1814,70,21,2021,6,18,14,45,19,False,False,Tech,erratic,2,0
497801248,2021-06-19 02:05:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,485,2734,192,57,2021,6,19,2,5,18,False,False,Tech,informative,0,0
905401976,2021-06-21 23:23:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,1329,4778,205,61,2021,6,21,23,23,24,False,False,Music,consistent,0,0
503349151,2021-06-22 03:55:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,1015,4382,231,69,2021,6,22,3,55,21,False,False,Music,consistent,1,0
6632118,2021-06-22 06:21:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,316,1155,36,10,2021,6,22,6,21,15,False,True,Tech,informative,0,0
55838015,2021-06-22 15:45:00,Excited to share our latest project in Tech. More soon!,elonmusk,Elon Musk,150000000,718,4433,158,47,2021,6,22,15,45,14,False,True,Tech,erratic,0,0
620152235,2021-06-22 17:54:00,This is a detailed tweet about Science. ,NASA,NASA,75000000,433,1664,93,27,2021,6,22,17,54,19,False,False,Science,professional,0,0
40676544,2021-06-23 03:45:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,329,2597,86,25,2021,6,23,3,45,24,False,False,Science,professional,0,0
126840799,2021-06-23 05:21:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,551,2682,127,38,2021,6,23,5,21,28,False,False,Politics,thoughtful,0,0
705499768,2021-06-23 11:56:00,Proud of what we're building. Stay tuned for updates.,BillGates,Bill Gates,62000000,475,2522,105,31,2021,6,23,11,56,12,False,False,Tech,informative,0,0
923984690,2021-06-23 15:24:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,239,1288,57,17,2021,6,23,15,24,21,False,True,Tech,informative,0,0
493054460,2021-06-23 18:51:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,1746,5909,187,56,2021,6,23,18,51,19,False,False,Tech,informative,0,0
451497155,2021-06-23 21:40:00,This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,963,5437,408,122,2021,6,23,21,40,16,False,False,Tech,erratic,0,1
489400866,2021-06-24 16:47:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,1471,5145,293,87,2021,6,24,16,47,23,False,False,Music,consistent,2,0
933463312,2021-06-26 05:28:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,435,1830,136,40,2021,6,26,5,28,23,False,False,Politics,thoughtful,1,0
491647814,2021-06-26 06:47:00,Great conversation today about innovation and the future.,NASA,NASA,75000000,372,2539,120,36,2021,6,26,6,47,14,False,False,Science,professional,2,1
549902940,2021-06-26 14:29:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,1247,4660,342,102,2021,6,26,14,29,21,False,False,Music,consistent,0,0
620290422,2021-06-26 15:49:00,This is a detailed tweet about Science. ,NASA,NASA,75000000,1581,5480,279,83,2021,6,26,15,49,18,False,False,Science,professional,0,0
240784040,2021-06-26 20:21:00,Excited to share our latest project in Tech. More soon!,BillGates,Bill Gates,62000000,324,1297,84,25,2021,6,26,20,21,14,False,False,Tech,informative,0,0
753800267,2021-06-27 01:29:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,1325,4760,358,107,2021,6,27,1,29,22,False,False,Music,consistent,0,0
667843219,2021-07-01 22:18:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,1382,10034,234,70,2021,7,1,22,18,19,False,False,Tech,informative,1,0
461049476,2021-07-02 12:21:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,1181,4586,353,105,2021,7,2,12,21,24,False,False,Music,consistent,2,0
794862737,2021-07-02 12:23:00,Great conversation today about innovation and the future.,elonmusk,Elon Musk,150000000,206,1154,63,18,2021,7,2,12,23,14,False,False,Tech,erratic,1,1
867200216,2021-07-02 15:09:00,Great conversation today about innovation and the future.,elonmusk,Elon Musk,150000000,140,1041,63,18,2021,7,2,15,9,7,False,False,Tech,erratic,0,0
67467677,2021-07-04 05:06:00,This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,818,2753,170,51,2021,7,4,5,6,19,False,True,Politics,thoughtful,0,0
306838813,2021-07-04 09:28:00,This is a detailed tweet about Science. ,NASA,NASA,75000000,313,1304,48,14,2021,7,4,9,28,17,True,False,Science,professional,0,0
642387950,2021-07-04 12:05:00,This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,439,1704,50,15,2021,7,4,12,5,17,False,True,Tech,erratic,1,0
237926613,2021-07-04 14:53:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,324,2385,115,34,2021,7,4,14,53,26,False,False,Politics,thoughtful,1,1
538126964,2021-07-04 22:48:00,This is a detailed tweet about Science. ,NASA,NASA,75000000,250,1927,128,38,2021,7,4,22,48,19,False,False,Science,professional,1,0
741386468,2021-07-04 23:21:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,874,4503,210,63,2021,7,4,23,21,29,True,False,Politics,thoughtful,0,0
224499635,2021-07-05 00:46:00,This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,400,2154,124,37,2021,7,5,0,46,15,False,True,Tech,erratic,1,0
474295245,2021-07-05 07:28:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,313,1877,81,24,2021,7,5,7,28,21,False,False,Science,professional,0,0
792698165,2021-07-05 18:03:00,This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,272,1676,84,25,2021,7,5,18,3,19,False,False,Music,consistent,0,0
699757844,2021-07-05 19:57:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,528,2096,53,15,2021,7,5,19,57,20,False,False,Tech,informative,0,0
299956387,2021-07-05 22:25:00,Great conversation today about innovation and the future.,elonmusk,Elon Musk,150000000,140,791,29,8,2021,7,5,22,25,6,False,True,Tech,erratic,0,1
123699155,2021-07-06 10:25:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,411,1575,101,30,2021,7,6,10,25,22,True,False,Tech,informative,1,0
573198455,2021-07-06 16:31:00,Proud of what we're building. Stay tuned for updates.,elonmusk,Elon Musk,150000000,664,4363,116,34,2021,7,6,16,31,10,False,False,Tech,erratic,1,0
373351183,2021-07-06 20:44:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,176,1660,62,18,2021,7,6,20,44,20,False,False,Science,professional,0,1
44628914,2021-07-07 01:13:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,554,3022,81,24,2021,7,7,1,13,21,True,True,Science,professional,0,0
543351833,2021-07-07 14:57:00,This is a detailed tweet about Science. ,NASA,NASA,75000000,252,2495,162,48,2021,7,7,14,57,16,False,False,Science,professional,1,0
888930419,2021-07-07 15:05:00,Great conversation today about innovation and the future.,elonmusk,Elon Musk,150000000,50,396,11,3,2021,7,7,15,5,6,False,False,Tech,erratic,1,1
313247921,2021-07-07 15:26:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,301,2015,119,35,2021,7,7,15,26,23,False,False,Music,consistent,0,1
163247116,2021-07-08 00:10:00,Proud of what we're building. Stay tuned for updates.,NASA,NASA,75000000,215,1143,59,17,2021,7,8,0,10,10,False,True,Science,professional,0,0
172023058,2021-07-08 05:55:00,This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,323,1256,85,25,2021,7,8,5,55,17,False,False,Politics,thoughtful,0,0
410951518,2021-07-08 06:21:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,413,3225,70,21,2021,7,8,6,21,23,False,False,Music,consistent,1,0
992777355,2021-07-08 08:16:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,736,6893,476,142,2021,7,8,8,16,21,False,False,Politics,thoughtful,0,0
178538784,2021-07-08 11:06:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,530,3954,179,53,2021,7,8,11,6,25,False,True,Tech,erratic,0,2
548969843,2021-07-09 02:51:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,439,2103,52,15,2021,7,9,2,51,22,False,False,Music,consistent,0,0
912512025,2021-07-09 14:52:00,Great conversation today about innovation and the future.,elonmusk,Elon Musk,150000000,228,1290,88,26,2021,7,9,14,52,9,True,True,Tech,erratic,0,1
122814235,2021-07-10 11:54:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,268,1643,106,31,2021,7,10,11,54,21,False,False,Music,consistent,0,0
797946882,2021-07-10 14:49:00,This is a detailed tweet about Science. ,NASA,NASA,75000000,1016,3620,244,73,2021,7,10,14,49,18,False,False,Science,professional,0,0
994539682,2021-07-11 10:42:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,872,7438,256,76,2021,7,11,10,42,22,False,False,Science,professional,1,0
511261161,2021-07-12 03:15:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,432,2196,56,16,2021,7,12,3,15,20,False,False,Science,professional,3,1
47819982,2021-07-12 07:14:00,Excited to share our latest project in Science. More soon!,NASA,NASA,75000000,142,1074,51,15,2021,7,12,7,14,10,False,False,Science,professional,1,0
908819945,2021-07-12 10:13:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,751,4366,247,74,2021,7,12,10,13,31,False,False,Politics,thoughtful,1,1
831052619,2021-07-12 16:35:00,Excited to share our latest project in Tech. More soon!,elonmusk,Elon Musk,150000000,238,1206,35,10,2021,7,12,16,35,12,False,False,Tech,erratic,2,0
504589707,2021-07-12 21:22:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,605,5860,233,69,2021,7,12,21,22,19,False,False,Tech,informative,2,0
616796377,2021-07-12 22:52:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,595,2594,130,39,2021,7,12,22,52,21,False,False,Music,consistent,0,0
144766702,2021-07-13 11:49:00,This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,1695,6150,295,88,2021,7,13,11,49,17,False,False,Politics,thoughtful,1,0
748099336,2021-07-13 16:12:00,Excited to share our latest project in Tech. More soon!,elonmusk,Elon Musk,150000000,104,1006,71,21,2021,7,13,16,12,5,False,False,Tech,erratic,1,1
265748285,2021-07-13 21:25:00,This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,507,1711,50,15,2021,7,13,21,25,17,False,False,Tech,erratic,1,1
745746330,2021-07-13 23:21:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,351,1343,55,16,2021,7,13,23,21,18,False,False,Tech,informative,1,1
746276780,2021-07-14 06:42:00,Great conversation today about innovation and the future.,NASA,NASA,75000000,205,1296,56,16,2021,7,14,6,42,14,False,False,Science,professional,1,0
640195496,2021-07-14 08:08:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,544,2971,226,67,2021,7,14,8,8,26,False,False,Tech,informative,2,0
218398048,2021-07-14 18:21:00,Great conversation today about innovation and the future.,elonmusk,Elon Musk,150000000,157,722,52,15,2021,7,14,18,21,7,False,False,Tech,erratic,0,0
616451846,2021-07-16 23:45:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,726,3710,83,24,2021,7,16,23,45,25,False,False,Music,consistent,1,0
134516140,2021-07-17 11:27:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,569,3883,180,54,2021,7,17,11,27,23,False,False,Music,consistent,1,0
284264774,2021-07-17 15:16:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,222,2134,52,15,2021,7,17,15,16,24,False,False,Music,consistent,0,0
366623253,2021-07-18 19:05:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,800,2811,64,19,2021,7,18,19,5,22,True,False,Music,consistent,0,1
356977632,2021-07-18 21:13:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,612,2093,68,20,2021,7,18,21,13,21,False,True,Music,consistent,1,0
832381549,2021-07-19 09:41:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,446,4154,174,52,2021,7,19,9,41,24,False,False,Music,consistent,0,0
528415105,2021-07-19 13:03:00,Proud of what we're building. Stay tuned for updates.,NASA,NASA,75000000,697,4462,216,64,2021,7,19,13,3,14,False,True,Science,professional,1,0
482653815,2021-07-19 13:24:00,Exciting news! 🔥,elonmusk,Elon Musk,150000000,87,571,13,3,2021,7,19,13,24,4,False,False,Tech,erratic,2,0
402835414,2021-07-19 17:11:00,This is a detailed tweet about Science. ,NASA,NASA,75000000,732,2974,169,50,2021,7,19,17,11,17,False,False,Science,professional,1,0
376276171,2021-07-19 22:01:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,327,2912,63,18,2021,7,19,22,1,21,True,False,Tech,informative,0,1
171591527,2021-07-19 22:16:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,215,2056,107,32,2021,7,19,22,16,21,False,False,Music,consistent,1,2
831919994,2021-07-20 04:17:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,593,3331,194,58,2021,7,20,4,17,22,False,True,Politics,thoughtful,1,0
852602833,2021-07-21 00:07:00,This is a detailed tweet about Science. ,NASA,NASA,75000000,533,2075,119,35,2021,7,21,0,7,16,False,False,Science,professional,0,0
248739843,2021-07-21 03:22:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,663,3341,171,51,2021,7,21,3,22,28,False,False,Politics,thoughtful,0,0
734082297,2021-07-21 04:54:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,447,2864,104,31,2021,7,21,4,54,21,False,False,Tech,erratic,0,0
50080978,2021-07-21 16:36:00,Great conversation today about innovation and the future.,BillGates,Bill Gates,62000000,567,3382,120,36,2021,7,21,16,36,14,False,True,Tech,informative,2,0
724813411,2021-07-22 02:11:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,150,877,51,15,2021,7,22,2,11,16,False,False,Tech,informative,0,0
729099740,2021-07-22 02:52:00,Excited to share our latest project in Tech. More soon!,BillGates,Bill Gates,62000000,1069,3760,138,41,2021,7,22,2,52,13,False,False,Tech,informative,0,0
837115568,2021-07-22 14:08:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,271,1774,132,39,2021,7,22,14,8,28,False,False,Politics,thoughtful,0,1
434833666,2021-07-23 09:28:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,454,3126,165,49,2021,7,23,9,28,29,False,True,Tech,erratic,0,2
541253037,2021-07-23 13:26:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,476,3256,209,62,2021,7,23,13,26,26,False,True,Politics,thoughtful,0,0
747949410,2021-07-23 18:42:00,Excited to share our latest project in Science. More soon!,NASA,NASA,75000000,359,1318,41,12,2021,7,23,18,42,11,False,False,Science,professional,3,0
799119507,2021-07-24 07:28:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,997,3763,122,36,2021,7,24,7,28,24,False,False,Tech,informative,0,0
